,HS_CODE
10287,84283310
10288,8428331010
10289,8428331020
10290,8428332000
10291,8428390000
10292,8428401000
10293,8428402000
10294,8428600000
10295,8428901000
10296,8428909000
10297,8429111000
10298,8429112000
10299,8429190000
10300,8429200000
10301,8429300000
10302,8429401000
10303,8429402000
10304,84295110
10305,842951101
10306,8429511011
10307,8429511012
10308,842951102
10309,8429511021
10310,8429511022
10311,842951103
10312,8429511031
10313,8429511032
10314,842951109
10315,8429511091
10316,8429511092
10317,8429519000
10318,84295210
10319,842952101
10320,8429521011
10321,8429521012
10322,842952102
10323,8429521021
10324,8429521022
10325,8429521090
10326,8429529000
10327,8429590000
10328,8430100000
10329,8430200000
10330,8430310000
10331,8430390000
10332,8430411000
10333,8430412000
10334,8430491000
10335,8430499000
10336,8430500000
10337,8430610000
10338,8430690000
10339,8431100000
10340,8431200000
10341,8431310000
10342,8431390000
10343,8431411000
10344,8431419000
10345,8431420000
10346,8431430000
10347,8431491000
10348,8431492000
10349,8431499000
10350,8432100000
10351,8432210000
10352,8432291000
10353,8432292000
10354,8432299000
10355,8432310000
10356,8432391000
10357,8432392000
10358,8432410000
10359,8432420000
10360,8432800000
10361,8432901000
10362,8432902000
10363,8432909000
10364,8433110000
10365,8433190000
10366,8433200000
10367,8433300000
10368,8433400000
10369,8433510000
10370,8433520000
10371,8433530000
10372,8433590000
10373,8433601000
10374,84336090
10375,8433609010
10376,8433609090
10377,8433901000
10378,8433902000
10379,8433909000
10380,8434100000
10381,8434201000
10382,8434209000
10383,8434901000
10384,8434902000
10385,8434909000
10386,8435101000
10387,8435102000
10388,8435109000
10389,8435900000
10390,8436101000
10391,8436102000
10392,8436103000
10393,8436109000
10394,8436211000
10395,8436219000
10396,8436290000
10397,8436800000
10398,8436910000
10399,8436990000
10400,8437101000
10401,8437109000
10402,8437801000
10403,8437802000
10404,8437901000
10405,8437909000
10406,8438101000
10407,8438109000
10408,8438200000
10409,8438300000
10410,8438400000
10411,8438501000
10412,8438509000
10413,8438600000
10414,8438801000
10415,8438809000
10416,8438900000
10417,8439101000
10418,8439102000
10419,8439103000
10420,8439109000
10421,8439201000
10422,8439202000
10423,8439209000
10424,8439301000
10425,8439302000
10426,8439303000
10427,8439309000
10428,8439910000
10429,8439990000
10430,8440101000
10431,8440102000
10432,8440109000
10433,8440901000
10434,8440909000
10435,8441100000
10436,8441201000
10437,8441202000
10438,8441300000
10439,8441400000
10440,8441801000
10441,8441809000
10442,8441900000
10443,8442301000
10444,8442302000
10445,8442303000
10446,8442305000
10447,8442309000
10448,8442401000
10449,8442402000
10450,8442409000
10451,8442500000
10452,8443110000
10453,8443120000
10454,8443130000
10455,8443140000
10456,8443150000
10457,8443160000
10458,8443170000
10459,8443191000
10460,8443192000
10461,8443199000
10462,84433110
10463,8443311010
10464,8443311020
10465,8443311030
10466,8443311090
10467,8443312000
10468,84433130
10469,8443313010
10470,8443313020
10471,8443314000
10472,84433210
10473,8443321010
10474,8443321020
10475,8443321030
10476,8443321090
10477,8443322000
10478,8443323000
10479,84433240
10480,8443324010
10481,8443324020
10482,84433250
10483,8443325010
10484,8443325090
10485,84433910
10486,8443391010
10487,8443391090
10488,84433920
10489,8443392010
10490,8443392020
10491,84433930
10492,8443393010
10493,8443393020
10494,8443394000
10495,8443399000
10496,84439110
10497,8443911010
10498,8443911020
10499,8443911090
10500,8443919000
10501,8443991000
10502,8443992000
10503,8443993000
10504,84439940
10505,8443994010
10506,8443994020
10507,8443994030
10508,8443994090
10509,8443995000
10510,8443999000
10511,8444001000
10512,8444002000
10513,8444003000
10514,8444004000
10515,8444009000
10516,8445110000
10517,8445120000
10518,8445130000
10519,8445191000
10520,8445192000
10521,8445193000
10522,8445199000
10523,84452010
10524,8445201010
10525,8445201090
10526,8445202000
10527,8445203000
10528,8445209000
10529,8445301000
10530,8445302000
10531,8445309000
10532,8445401000
10533,8445402000
10534,8445409000
10535,8445901000
10536,8445902000
10537,8445903000
10538,8445904000
10539,8445909000
10540,8446100000
10541,8446211000
10542,8446213000
10543,8446219000
10544,8446290000
10545,84463010
10546,8446301010
10547,8446301020
10548,8446301030
10549,8446301090
10550,84463020
10551,8446302010
10552,8446302020
10553,8446302030
10554,8446302090
10555,84463030
10556,8446303010
10557,8446303020
10558,8446303030
10559,8446303090
10560,84463090
10561,8446309010
10562,8446309020
10563,8446309030
10564,8446309090
10565,8447111000
10566,8447119000
10567,8447120000
10568,84472010
10569,8447201010
10570,8447201020
10571,8447201090
10572,84472020
10573,8447202010
10574,8447202020
10575,8447202090
10576,8447209000
10577,8447901000
10578,84479020
10579,8447902010
10580,8447902090
10581,8447903000
10582,8447909000
10583,8448111000
10584,8448112000
10585,8448113000
10586,8448119000
10587,8448191000
10588,84481990
10589,8448199010
10590,8448199090
10591,8448201000
10592,8448209000
10593,8448310000
10594,8448321000
10595,8448329000
10596,8448331000
10597,84483390
10598,8448339010
10599,8448339020
10600,8448339030
10601,8448391000
10602,8448399000
10603,8448420000
10604,8448491000
10605,8448499000
10606,8448511000
10607,8448512000
10608,8448513000
10609,8448519000
10610,8448590000
10611,8449001000
10612,8449002000
10613,8449009000
10614,8450110000
10615,8450120000
10616,8450190000
10617,8450200000
10618,8450900000
10619,8451100000
10620,8451210000
10621,8451290000
10622,8451301000
10623,8451309000
10624,8451401000
10625,8451402000
10626,8451403000
10627,8451501000
10628,8451502000
10629,8451509000
10630,8451801000
10631,8451802000
10632,8451803000
10633,84518090
10634,8451809010
10635,8451809020
10636,8451809030
10637,8451809040
10638,8451809090
10639,8451901000
10640,8451902000
10641,8451909000
10642,84521010
10643,8452101020
10644,8452101030
10645,8452101090
10646,8452102000
10647,8452212000
10648,8452219000
10649,8452292000
10650,8452299000
10651,8452300000
10652,8452901000
10653,8452909000
10654,8453101000
10655,8453102000
10656,8453103000
10657,8453200000
10658,8453800000
10659,8453900000
10660,8454100000
10661,8454200000
10662,84543010
10663,8454301010
10664,8454301090
10665,8454309000
10666,8454901000
10667,8454909000
10668,8455100000
10669,8455210000
10670,8455220000
10671,8455301000
10672,8455302000
10673,8455309000
10674,8455900000
10675,8456111000
10676,8456119000
10677,8456121000
10678,8456129000
10679,8456200000
10680,84563010
10681,8456301010
10682,8456301090
10683,8456309000
10684,8456400000
10685,8456500000
10686,8456900000
10687,8457101000
10688,8457102000
10689,8457103000
10690,8457109000
10691,8457200000
10692,8457300000
10693,8458110000
10694,8458190000
10695,8458910000
10696,8458990000
10697,8459100000
10698,8459210000
10699,8459291000
10700,8459292000
10701,8459293000
10702,8459299000
10703,8459310000
10704,8459390000
10705,8459411000
10706,8459412000
10707,8459419000
10708,8459490000
10709,8459510000
10710,8459590000
10711,8459611000
10712,8459612000
10713,8459619000
10714,8459691000
10715,8459692000
10716,8459693000
10717,8459694000
10718,8459699000
10719,8459701000
10720,8459709000
10721,8460120000
10722,8460190000
10723,8460220000
10724,8460230000
10725,8460241000
10726,8460242000
10727,8460249000
10728,8460291000
10729,8460292000
10730,8460293000
10731,8460294000
10732,8460299000
10733,8460310000
10734,8460390000
10735,8460401000
10736,8460402000
10737,8460900000
10738,8461200000
10739,8461300000
10740,84614010
10741,8461401010
10742,8461401090
10743,8461402000
10744,8461500000
10745,8461900000
10746,8462101000
10747,8462109000
10748,8462210000
10749,8462290000
10750,8462310000
10751,8462390000
10752,8462411000
10753,8462412000
10754,8462491000
10755,8462492000
10756,8462911000
10757,8462912000
10758,8462913000
10759,8462914000
10760,84629910
10761,8462991010
10762,8462991020
10763,8462991030
10764,8462991040
10765,8462991050
10766,8462991090
10767,8462999000
10768,8463100000
10769,8463200000
10770,8463300000
10771,8463901000
10772,8463909000
10773,8464100000
10774,8464201000
10775,8464202000
10776,8464209000
10777,8464901000
10778,8464902000
10779,8464903000
10780,8464909000
10781,8465101000
10782,8465109000
10783,8465201000
10784,8465209000
10785,8465911000
10786,8465919000
10787,8465921000
10788,8465929000
10789,8465931000
10790,8465939000
10791,8465941000
10792,8465949000
10793,8465951000
10794,8465959000
10795,8465961000
10796,8465969000
10797,8465991000
10798,8465999000
10799,8466100000
10800,8466201000
10801,8466209000
10802,8466300000
10803,8466910000
10804,8466920000
10805,8466931000
10806,8466939000
10807,8466940000
10808,8467111000
10809,8467112000
10810,8467113000
10811,8467114000
10812,8467115000
10813,8467119000
10814,8467191000
10815,8467199000
10816,8467210000
10817,8467220000
10818,8467290000
10819,8467810000
10820,84678910
10821,8467891010
10822,8467891020
10823,8467891090
10824,8467899000
10825,8467910000
10826,8467920000
10827,8467990000
10828,8468100000
10829,8468201000
10830,8468202000
10831,8468209000
10832,8468800000
10833,8468900000
10834,84701030
10835,8470103010
10836,8470103020
10837,84701040
10838,8470104010
10839,8470104090
10840,8470210000
10841,8470290000
10842,8470300000
10843,8470500000
10844,8470902000
10845,8470903000
10846,8470909000
10847,8471300000
10848,8471411000
10849,8471412000
10850,8471419000
10851,84714910
10852,8471491010
10853,8471491020
10854,8471491090
10855,8471499000
10856,8471501000
10857,8471502000
10858,8471509000
10859,84716010
10860,8471601010
10861,8471601020
10862,8471601030
10863,8471601040
10864,8471601090
10865,8471602000
10866,84716030
10867,8471603030
10868,8471603090
10869,8471701000
10870,84717020
10871,8471702020
10872,847170203
10873,8471702031
10874,8471702032
10875,8471702033
10876,8471702039
10877,8471702090
10878,8471709000
10879,8471801000
10880,8471802000
10881,8471809000
10882,8471900000
10883,8472100000
10884,8472301000
10885,8472302000
10886,8472309000
10887,84729010
10888,8472901010
10889,8472901020
10890,8472901040
10891,8472901050
10892,8472901090
10893,8472902000
10894,8472903000
10895,8472904000
10896,8472905000
10897,8472906000
10898,8472909000
10899,8473210000
10900,8473291000
10901,8473293000
10902,8473294000
10903,8473301000
10904,8473302000
10905,8473303000
10906,84733040
10907,8473304060
10908,8473304090
10909,84733090
10910,8473309010
10911,8473309090
10912,8473401000
10913,8473402000
10914,8473409000
10915,8473501000
10916,8473509000
10917,8474100000
10918,8474201000
10919,8474209000
10920,8474311000
10921,8474319000
10922,8474321000
10923,8474329000
10924,8474390000
10925,8474801000
10926,8474802000
10927,8474809000
10928,8474900000
10929,8475100000
10930,8475210000
10931,8475291000
10932,8475292000
10933,8475299000
10934,8475901000
10935,8475902000
10936,8475909000
10937,8476210000
10938,8476290000
10939,8476811000
10940,8476819000
10941,8476891000
10942,8476894000
10943,8476899000
10944,8476901000
10945,8476909000
10946,8477101000
10947,8477102000
10948,8477201000
10949,8477202000
10950,8477300000
10951,8477400000
10952,8477510000
10953,8477591000
10954,8477599000
10955,8477800000
10956,8477900000
10957,8478100000
10958,8478900000
10959,8479101000
10960,8479102000
10961,8479109000
10962,8479200000
10963,8479300000
10964,8479400000
10965,8479501000
10966,8479502000
10967,8479509000
10968,8479600000
10969,8479710000
10970,8479790000
10971,8479811000
10972,84798120
10973,8479812010
10974,8479812090
10975,8479813000
10976,8479814000
10977,8479819000
10978,8479821000
10979,8479822000
10980,8479823000
10981,8479824000
10982,8479829000
10983,84798910
10984,8479891010
10985,8479891090
10986,84798920
10987,8479892010
10988,8479892090
10989,84798990
10990,8479899010
10991,8479899020
10992,8479899030
10993,8479899050
10994,8479899060
10995,8479899070
10996,8479899080
10997,847989909
10998,8479899091
10999,8479899099
11000,84799010
11001,8479901010
11002,8479901020
11003,8479901030
11004,8479902000
11005,8479903000
11006,8479904000
11007,84799050
11008,8479905010
11009,8479905090
11010,84799090
11011,8479909010
11012,8479909020
11013,8479909030
11014,8479909040
11015,8479909050
11016,8479909060
11017,8479909070
11018,8479909080
11019,8479909090
11020,8480100000
11021,8480200000
11022,8480300000
11023,8480410000
11024,8480490000
11025,8480500000
11026,8480600000
11027,8480710000
11028,8480790000
11029,8481100000
11030,8481201000
11031,8481202000
11032,8481300000
11033,8481400000
11034,84818010
11035,8481801010
11036,8481801020
11037,8481801030
11038,8481801090
11039,8481802000
11040,8481809000
11041,8481900000
11042,8482102000
11043,8482109000
11044,8482200000
11045,8482300000
11046,8482400000
11047,8482500000
11048,8482800000
11049,8482910000
11050,8482990000
11051,8483101000
11052,84831090
11053,8483109010
11054,8483109090
11055,8483201000
11056,8483209000
11057,8483301000
11058,8483309000
11059,84834010
11060,8483401010
11061,8483401090
11062,84834090
11063,8483409010
11064,8483409020
11065,8483409030
11066,848340904
11067,8483409041
11068,8483409049
11069,8483409090
11070,8483501000
11071,8483509000
11072,8483601000
11073,8483602000
11074,8483609000
11075,8483901000
11076,8483902000
11077,8483909000
11078,8484101000
11079,8484109000
11080,8484200000
11081,8484900000
11082,8486101000
11083,8486102000
11084,84861030
11085,848610301
11086,8486103011
11087,8486103019
11088,8486103020
11089,8486103090
11090,84861040
11091,848610401
11092,8486104011
11093,8486104019
11094,848610402
11095,8486104021
11096,8486104029
11097,84861050
11098,8486105010
11099,8486105020
11100,8486105030
11101,8486109000
11102,8486201000
11103,8486202
11104,8486202100
11105,84862022
11106,8486202210
11107,8486202290
11108,84862023
11109,8486202310
11110,8486202390
11111,8486203000
11112,8486204000
11113,8486205
11114,84862051
11115,8486205110
11116,8486205190
11117,84862059
11118,8486205910
11119,8486205990
11120,84862060
11121,8486206010
11122,8486206020
11123,848620609
11124,8486206091
11125,8486206099
11126,8486207000
11127,8486208
11128,84862081
11129,8486208110
11130,8486208120
11131,8486208190
11132,84862084
11133,8486208410
11134,8486208420
11135,8486208490
11136,8486209
11137,84862091
11138,8486209110
11139,8486209120
11140,8486209190
11141,8486209200
11142,84862093
11143,8486209310
11144,848620932
11145,8486209321
11146,8486209329
11147,8486209390
11148,8486209400
11149,8486209500
11150,8486209600
11151,8486209900
11152,8486301000
11153,8486302000
11154,84863030
11155,8486303010
11156,8486303020
11157,8486303030
11158,848630304
11159,8486303042
11160,8486303043
11161,8486303049
11162,84863040
11163,8486304010
11164,8486304090
11165,84863050
11166,848630501
11167,8486305011
11168,8486305019
11169,8486305020
11170,848630504
11171,8486305041
11172,8486305042
11173,8486305049
11174,848630505
11175,8486305051
11176,8486305052
11177,8486305059
11178,84863060
11179,8486306010
11180,8486306020
11181,8486306030
11182,8486306090
11183,8486307000
11184,8486308000
11185,84863090
11186,8486309020
11187,8486309090
11188,84864010
11189,8486401010
11190,8486401020
11191,8486401030
11192,8486401040
11193,8486401090
11194,84864020
11195,8486402010
11196,8486402020
11197,848640203
11198,8486402031
11199,8486402039
11200,8486402040
11201,8486402050
11202,8486402070
11203,8486402080
11204,848640209
11205,8486402091
11206,8486402092
11207,8486402093
11208,8486402094
11209,8486402095
11210,8486402099
11211,84864030
11212,8486403010
11213,8486403020
11214,8486403090
11215,84869010
11216,8486901010
11217,8486901020
11218,84869020
11219,8486902010
11220,8486902020
11221,84869030
11222,8486903010
11223,8486903020
11224,8486903030
11225,8486903040
11226,84869040
11227,8486904010
11228,8486904020
11229,8487100000
11230,8487901000
11231,84879090
11232,8487909010
11233,8487909090
11234,8501101000
11235,8501102000
11236,8501103000
11237,8501201000
11238,8501202000
11239,8501203000
11240,85013110
11241,8501311010
11242,8501311090
11243,8501312000
11244,8501321000
11245,8501322000
11246,8501331000
11247,8501332000
11248,8501341000
11249,8501342000
11250,8501401000
11251,8501402000
11252,8501403000
11253,8501404000
11254,8501510000
11255,8501520000
11256,8501531000
11257,8501532000
11258,8501534000
11259,8501611000
11260,8501612000
11261,8501620000
11262,8501631000
11263,8501639000
11264,8501640000
11265,8502111000
11266,8502112000
11267,8502120000
11268,85021310
11269,8502131010
11270,8502131090
11271,8502132000
11272,8502134000
11273,8502201000
11274,8502202000
11275,85022030
11276,8502203010
11277,8502203090
11278,8502204000
11279,8502311000
11280,8502312000
11281,8502314000
11282,8502391000
11283,8502392000
11284,8502393000
11285,8502394000
11286,8502400000
11287,8503001000
11288,85030020
11289,8503002010
11290,8503002090
11291,8503003000
11292,85041010
11293,8504101010
11294,8504101020
11295,8504102000
11296,8504103000
11297,8504211000
11298,85042190
11299,8504219010
11300,8504219020
11301,8504221000
11302,85042290
11303,8504229010
11304,8504229020
11305,8504229030
11306,8504230000
11307,8504311000
11308,8504312000
11309,85043190
11310,8504319010
11311,8504319020
11312,8504319040
11313,8504321000
11314,8504322000
11315,85043290
11316,8504329010
11317,8504329020
11318,8504331000
11319,8504332000
11320,85043390
11321,8504339010
11322,8504339020
11323,8504339040
11324,8504341000
11325,8504342000
11326,85043490
11327,8504349010
11328,8504349030
11329,85044010
11330,8504401010
11331,8504401090
11332,85044020
11333,850440201
11334,8504402011
11335,8504402019
11336,850440209
11337,8504402091
11338,8504402099
11339,85044030
11340,8504403010
11341,8504403090
11342,85044040
11343,8504404010
11344,8504404090
11345,85044050
11346,8504405010
11347,8504405090
11348,85044090
11349,850440901
11350,8504409011
11351,8504409019
11352,850440909
11353,8504409091
11354,8504409099
11355,85045010
11356,8504501010
11357,8504501090
11358,85045020
11359,8504502010
11360,8504502090
11361,85045090
11362,8504509010
11363,8504509090
11364,8504901000
11365,8504909000
11366,8505111000
11367,8505119000
11368,8505191000
11369,8505199000
11370,8505200000
11371,85059010
11372,8505901010
11373,8505901090
11374,8505902000
11375,8505903000
11376,8505909000
11377,8506101000
11378,8506102000
11379,8506109000
11380,8506300000
11381,8506400000
11382,8506500000
11383,8506600000
11384,8506801000
11385,8506809000
11386,8506900000
11387,8507100000
11388,8507200000
11389,8507300000
11390,8507400000
11391,8507500000
11392,8507601000
11393,8507609000
11394,8507800000
11395,8507901000
11396,8507909000
11397,8508111000
11398,8508119000
11399,8508192000
11400,8508199000
11401,8508600000
11402,8508701000
11403,8508702000
11404,8508703000
11405,8509400000
11406,8509801000
11407,8509802000
11408,8509803000
11409,8509804000
11410,8509809000
11411,8509900000
11412,8510100000
11413,8510200000
11414,8510300000
11415,8510901000
11416,8510902000
11417,8510903000
11418,8511101000
11419,8511109000
11420,8511201000
11421,8511209000
11422,8511301000
11423,8511309000
11424,8511401000
11425,8511409000
11426,8511501000
11427,8511509000
11428,8511801000
11429,8511809000
11430,8511901000
11431,8511909000
11432,8512101000
11433,8512109000
11434,85122010
11435,8512201010
11436,8512201090
11437,85122020
11438,8512202010
11439,8512202090
11440,8512300000
11441,8512400000
11442,8512900000
11443,8513101000
11444,85131020
11445,8513102010
11446,8513102090
11447,85131090
11448,8513109010
11449,8513109090
11450,8513900000
11451,8514101000
11452,8514102000
11453,8514103000
11454,8514109000
11455,8514201000
11456,8514202000
11457,8514203000
11458,8514209000
11459,8514301000
11460,8514309000
11461,8514401000
11462,8514409000
11463,8514901000
11464,8514902000
11465,8514909000
11466,8515110000
11467,8515191000
11468,8515199000
11469,85152110
11470,8515211010
11471,8515211090
11472,85152120
11473,8515212010
11474,8515212090
11475,85152130
11476,8515213010
11477,8515213090
11478,85152190
11479,8515219010
11480,8515219090
11481,8515291000
11482,8515292000
11483,8515293000
11484,8515299000
11485,85153110
11486,8515311010
11487,8515311090
11488,85153190
11489,8515319010
11490,8515319090
11491,8515391000
11492,8515399000
11493,8515801000
11494,8515802000
11495,8515803000
11496,8515809000
11497,85159010
11498,8515901010
11499,8515901090
11500,8515902000
11501,8515909000
11502,8516100000
11503,8516210000
11504,8516290000
11505,8516310000
11506,8516320000
11507,8516330000
11508,8516400000
11509,8516500000
11510,8516601000
11511,8516602000
11512,8516609000
11513,8516710000
11514,8516720000
11515,8516791000
11516,8516799000
11517,8516800000
11518,8516900000
11519,8517110000
11520,85171210
11521,8517121010
11522,8517121090
11523,85171220
11524,8517122010
11525,8517122090
11526,85171230
11527,8517123010
11528,8517123090
11529,85171240
11530,8517124010
11531,8517124090
11532,85171290
11533,8517129010
11534,8517129090
11535,8517181000
11536,8517189000
11537,8517611000
11538,8517619000
11539,8517621000
11540,85176220
11541,8517622010
11542,8517622020
11543,8517622090
11544,8517623
11545,85176231
11546,8517623110
11547,8517623120
11548,8517623190
11549,85176232
11550,8517623210
11551,8517623220
11552,8517623290
11553,85176233
11554,8517623310
11555,8517623320
11556,8517623390
11557,85176234
11558,8517623410
11559,8517623420
11560,8517623430
11561,8517623490
11562,85176235
11563,8517623510
11564,8517623520
11565,8517623590
11566,8517623900
11567,85176240
11568,8517624010
11569,8517624020
11570,8517624090
11571,8517625000
11572,85176260
11573,8517626020
11574,851762603
11575,8517626031
11576,8517626039
11577,8517626050
11578,8517626060
11579,8517626090
11580,8517627000
11581,8517629000
11582,8517691
11583,8517691100
11584,85176912
11585,851769121
11586,8517691211
11587,8517691219
11588,8517691290
11589,8517691900
11590,8517692000
11591,8517699000
11592,85177010
11593,8517701010
11594,851770102
11595,8517701021
11596,8517701022
11597,8517701023
11598,8517701029
11599,8517701090
11600,8517702000
11601,85177030
11602,8517703010
11603,851770302
11604,8517703021
11605,8517703022
11606,8517703029
11607,851770303
11608,8517703031
11609,8517703032
11610,8517703039
11611,851770304
11612,8517703041
11613,8517703049
11614,8517703050
11615,851770306
11616,8517703061
11617,8517703069
11618,8517703070
11619,8517703090
11620,85177040
11621,851770401
11622,8517704011
11623,8517704019
11624,8517704020
11625,8517704090
11626,8518101000
11627,85181090
11628,8518109010
11629,8518109090
11630,8518210000
11631,8518220000
11632,8518291000
11633,8518299000
11634,8518304000
11635,8518309000
11636,8518400000
11637,8518500000
11638,8518901000
11639,8518909000
11640,8519201000
11641,8519209000
11642,8519301000
11643,8519309000
11644,8519500000
11645,8519811000
11646,8519812
11647,8519812100
11648,85198122
11649,8519812210
11650,8519812220
11651,8519812290
11652,85198123
11653,8519812310
11654,8519812320
11655,8519812390
11656,8519812900
11657,8519813000
11658,8519814
11659,85198141
11660,851981411
11661,8519814111
11662,8519814112
11663,8519814119
11664,8519814190
11665,8519814200
11666,8519814300
11667,85198150
11668,8519815020
11669,8519815030
11670,8519815090
11671,8519819000
11672,8519891000
11673,8519893000
11674,85198990
11675,8519899010
11676,8519899020
11677,8521100000
11678,8521901000
11679,8521909000
11680,8522100000
11681,85229010
11682,8522901020
11683,8522901090
11684,8522902000
11685,85229090
11686,8522909010
11687,8522909020
11688,8522909090
11689,8523210000
11690,8523291
11691,85232911
11692,8523291110
11693,8523291120
11694,8523291130
11695,8523291200
11696,8523291900
11697,8523292
11698,85232921
11699,852329211
11700,8523292111
11701,8523292119
11702,852329212
11703,8523292121
11704,8523292129
11705,852329213
11706,8523292131
11707,8523292139
11708,85232922
11709,8523292210
11710,8523292220
11711,852329223
11712,8523292231
11713,8523292239
11714,85232929
11715,852329291
11716,8523292911
11717,8523292919
11718,852329299
11719,8523292991
11720,8523292992
11721,8523292999
11722,8523410000
11723,85234910
11724,852349101
11725,8523491011
11726,8523491019
11727,8523491020
11728,852349103
11729,8523491031
11730,8523491039
11731,85234990
11732,852349901
11733,8523499011
11734,8523499019
11735,852349909
11736,8523499091
11737,8523499092
11738,8523499099
11739,8523511000
11740,8523512
11741,85235121
11742,8523512110
11743,8523512190
11744,85235129
11745,8523512920
11746,8523512990
11747,8523521000
11748,8523529000
11749,8523591000
11750,8523592
11751,85235921
11752,8523592110
11753,8523592190
11754,85235929
11755,8523592920
11756,8523592990
11757,8523593000
11758,8523801000
11759,8523802
11760,8523802100
11761,85238022
11762,8523802210
11763,8523802290
11764,85238029
11765,8523802920
11766,8523802990
11767,8525501000
11768,8525502000
11769,8525509000
11770,8525601000
11771,8525602000
11772,8525609000
11773,85258010
11774,8525801010
11775,8525801020
11776,8525801090
11777,85258020
11778,8525802010
11779,8525802090
11780,8525803000
11781,8526101000
11782,8526109000
11783,85269110
11784,8526911010
11785,8526911090
11786,85269120
11787,8526912010
11788,8526912090
11789,85269130
11790,8526913010
11791,8526913020
11792,8526913090
11793,8526914000
11794,85269190
11795,8526919010
11796,8526919020
11797,8526919090
11798,8526920000
11799,8527120000
11800,8527131000
11801,8527132000
11802,8527133000
11803,8527139000
11804,8527190000
11805,8527211000
11806,85272120
11807,8527212010
11808,8527212090
11809,85272130
11810,8527213010
11811,8527213090
11812,85272190
11813,8527219010
11814,8527219090
11815,8527290000
11816,85279110
11817,8527911010
11818,8527911020
11819,8527911030
11820,8527911090
11821,8527919000
11822,8527920000
11823,8527990000
11824,8528420000
11825,85284910
11826,8528491010
11827,8528491090
11828,85284920
11829,8528492010
11830,8528492090
11831,8528521000
11832,8528529000
11833,85285910
11834,8528591010
11835,8528591090
11836,85285920
11837,8528592010
11838,8528592090
11839,8528620000
11840,8528690000
11841,8528711000
11842,85287120
11843,8528712020
11844,8528712090
11845,8528719000
11846,85287210
11847,8528721010
11848,8528721020
11849,85287220
11850,8528722010
11851,8528722020
11852,85287230
11853,8528723010
11854,8528723020
11855,85287240
11856,8528724010
11857,8528724020
11858,85287250
11859,8528725010
11860,8528725020
11861,8528729000
11862,8528732000
11863,8528733000
11864,8528739000
11865,8529101000
11866,8529109
11867,8529109100
11868,85291092
11869,8529109210
11870,8529109290
11871,8529109300
11872,8529109900
11873,8529901000
11874,8529909
11875,8529909100
11876,8529909200
11877,8529909400
11878,8529909500
11879,85299096
11880,8529909610
11881,8529909620
11882,8529909630
11883,852990964
11884,8529909641
11885,8529909642
11886,8529909643
11887,8529909649
11888,8529909650
11889,85299099
11890,8529909910
11891,852990992
11892,8529909921
11893,8529909929
11894,8529909990
11895,85301010
11896,8530101010
11897,8530101090
11898,8530109000
11899,8530800000
11900,8530900000
11901,8531101000
11902,8531102000
11903,8531103000
11904,8531104000
11905,8531105000
11906,8531109000
11907,8531201000
11908,8531202000
11909,8531802000
11910,8531809000
11911,8531901000
11912,8531902000
11913,8531909000
11914,8532100000
11915,8532210000
11916,8532220000
11917,8532230000
11918,8532240000
11919,8532250000
11920,8532290000
11921,8532301000
11922,8532309000
11923,8532901000
11924,8532902000
11925,8532909000
11926,8533100000
11927,8533212000
11928,8533219000
11929,8533292000
11930,8533299000
11931,8533310000
11932,8533390000
11933,8533401000
11934,8533403000
11935,8533409000
11936,8533901000
11937,8533909000
11938,8534001000
11939,8534002000
11940,8534009000
11941,8535100000
11942,8535211000
11943,8535212000
11944,8535291000
11945,8535292000
11946,8535301000
11947,8535302000
11948,8535303000
11949,8535400000
11950,8535901000
11951,8535902000
11952,8535909000
11953,8536101000
11954,8536109000
11955,8536200000
11956,8536300000
11957,8536410000
11958,8536490000
11959,8536501000
11960,8536502000
11961,8536503000
11962,8536504000
11963,85365090
11964,8536509010
11965,8536509020
11966,8536509030
11967,8536509090
11968,8536610000
11969,8536691000
11970,8536699000
11971,8536701000
11972,8536702000
11973,85367030
11974,8536703010
11975,8536703090
11976,8536901000
11977,8536902000
11978,85369090
11979,8536909010
11980,8536909090
11981,8537101000
11982,85371020
11983,8537102010
11984,8537102020
11985,8537102090
11986,8537109000
11987,8537201000
11988,8537202000
11989,8537209000
11990,8538100000
11991,8538901000
11992,8538902000
11993,8538903000
11994,8538904000
11995,8538909000
11996,8539100000
11997,8539210000
11998,8539221000
11999,8539222000
12000,8539223000
12001,8539224000
12002,8539229000
12003,8539290000
12004,8539310000
12005,8539321000
12006,8539322000
12007,8539323000
12008,85393910
12009,8539391010
12010,8539391090
12011,8539399000
12012,8539410000
12013,85394910
12014,8539491010
12015,8539491090
12016,8539492000
12017,8539500000
12018,8539901000
12019,8539902000
12020,8539909000
12021,8540110000
12022,8540120000
12023,8540200000
12024,8540400000
12025,8540601000
12026,8540609000
12027,8540710000
12028,8540791000
12029,8540799000
12030,8540810000
12031,8540891000
12032,8540892000
12033,8540899000
12034,8540911000
12035,8540912000
12036,8540913000
12037,8540919000
12038,8540990000
12039,8541101000
12040,8541109000
12041,8541211000
12042,8541219000
12043,8541291000
12044,8541299000
12045,8541301000
12046,8541302000
12047,8541303000
12048,8541304000
12049,8541401000
12050,85414020
12051,8541402010
12052,8541402090
12053,85414090
12054,8541409010
12055,854140902
12056,8541409021
12057,8541409022
12058,8541409029
12059,8541409030
12060,8541409090
12061,8541501000
12062,8541502000
12063,8541509000
12064,8541601000
